anime_id,title,score,start_date,end_date,num_episodes,airing_days,airing_weeks
2965,Suteki Tantei Labyrinth,6.6,2007-10-03 00:00:00,2008-03-26 00:00:00,25,175,25.0
23,Ring ni Kakero 1,6.3,2004-10-06 00:00:00,2004-12-15 00:00:00,12,70,10.0
2825,Arabian Nights: Sindbad no Bouken (TV),7.2,1975-10-01 00:00:00,1976-09-29 00:00:00,52,364,52.0
35075,Hoozuki no Reitetsu 2nd Season,7.9,2017-10-08 00:00:00,2017-12-31 00:00:00,13,84,12.0
5684,Fresh Precure!,7.3,2009-02-01 00:00:00,2010-01-30 00:00:00,50,363,51.9
35254,Time Bokan: Gyakushuu no San Akunin,5.5,2017-10-07 00:00:00,2018-03-24 00:00:00,24,168,24.0
111,Corrector Yui,6.8,1999-04-09 00:00:00,2000-10-20 00:00:00,52,560,80.0
37475,Kishuku Gakkou no Juliet,7.4,2018-10-06 00:00:00,2018-12-22 00:00:00,12,77,11.0
39221,Bem,5.9,2019-07-15 00:00:00,2019-10-14 00:00:00,12,91,13.0
37521,Vinland Saga,8.7,2019-07-08 00:00:00,2019-12-30 00:00:00,24,175,25.0
959,Shin Chou Kyou Ryo: Condor Hero,7.3,2001-04-11 00:00:00,2002-10-28 00:00:00,26,565,80.7
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,7.2,2008-07-03 00:00:00,2008-09-25 00:00:00,12,84,12.0
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.6,1998-01-05 00:00:00,1998-03-31 00:00:00,48,85,12.1
1792,Overman King Gainer,6.8,2002-09-07 00:00:00,2003-03-22 00:00:00,26,196,28.0
116,El Hazard: The Wanderers,6.9,1995-10-06 00:00:00,1996-03-29 00:00:00,26,175,25.0
3859,Top Secret: The Revelation,7.2,2008-04-09 00:00:00,2008-10-01 00:00:00,26,175,25.0
1550,Attack No.1,6.8,1969-12-07 00:00:00,1971-11-28 00:00:00,104,721,103.0
42959,Yatogame-chan Kansatsu Nikki Sansatsume,6.3,2021-01-10 00:00:00,2021-03-28 00:00:00,12,77,11.0
342,Starship Operators,6.9,2005-01-05 00:00:00,2005-03-30 00:00:00,13,84,12.0
13201,Monster Farm: Legend e no Michi,6.8,2000-04-01 00:00:00,2000-09-30 00:00:00,25,182,26.0
38254,Hashiri Tsuzukete Yokattatte.,6.4,2018-10-09 00:00:00,2018-10-30 00:00:00,4,21,3.0
36440,Ku Pao Ying Xiong,5.4,2017-09-02 00:00:00,2018-02-17 00:00:00,26,168,24.0
5155,Genji Monogatari Sennenki,6.8,2009-01-16 00:00:00,2009-03-27 00:00:00,11,70,10.0
1163,Neo Ranga,6.4,1998-04-06 00:00:00,1999-09-28 00:00:00,48,540,77.1
37204,Aikatsu Friends!,7.2,2018-04-05 00:00:00,2019-03-28 00:00:00,50,357,51.0
231,Asagiri no Miko,6.1,2002-07-04 00:00:00,2002-12-26 00:00:00,26,175,25.0
1991,Juusou Kikou Dancougar Nova,5.9,2007-02-15 00:00:00,2007-05-03 00:00:00,12,77,11.0
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,5.9,2021-04-10 00:00:00,2021-06-26 00:00:00,12,77,11.0
48862,Cardfight!! Vanguard: overDress Season 2,6.4,2021-10-05 00:00:00,2021-12-28 00:00:00,13,84,12.0
7247,Naked Wolves,5.5,2009-04-06 00:00:00,2010-03-28 00:00:00,52,356,50.9
8287,SD Gundam Sangokuden Brave Battle Warriors,6.2,2010-04-03 00:00:00,2011-03-19 00:00:00,51,350,50.0
21273,Gochuumon wa Usagi Desu ka?,7.5,2014-04-10 00:00:00,2014-06-26 00:00:00,12,77,11.0
33690,Nazotokine,4.6,2016-10-05 00:00:00,2016-12-21 00:00:00,12,77,11.0
28249,Arslan Senki (TV),7.6,2015-04-05 00:00:00,2015-09-27 00:00:00,25,175,25.0
134,Gunslinger Girl,7.3,2003-10-09 00:00:00,2004-02-19 00:00:00,13,133,19.0
35484,Osake wa Fuufu ni Natte kara,6.9,2017-10-04 00:00:00,2017-12-27 00:00:00,13,84,12.0
21863,Mangaka-san to Assistant-san to The Animation,7.1,2014-04-08 00:00:00,2014-06-24 00:00:00,12,77,11.0
2251,Baccano!,8.3,2007-07-27 00:00:00,2007-11-02 00:00:00,13,98,14.0
36649,Banana Fish,8.5,2018-07-06 00:00:00,2018-12-21 00:00:00,24,168,24.0
31043,Boku dake ga Inai Machi,8.3,2016-01-08 00:00:00,2016-03-25 00:00:00,12,77,11.0
8074,Highschool of the Dead,7.1,2010-07-05 00:00:00,2010-09-20 00:00:00,12,77,11.0
890,Yuusha-Ou GaoGaiGar,7.8,1997-02-01 00:00:00,1998-01-31 00:00:00,49,364,52.0
69,Cluster Edge,6.2,2005-10-05 00:00:00,2006-03-29 00:00:00,25,175,25.0
38098,Mix,7.2,2019-04-06 00:00:00,2019-09-28 00:00:00,24,175,25.0
38089,"Okoshiyasu, Chitose-chan",6.5,2018-10-06 00:00:00,2019-03-23 00:00:00,24,168,24.0
1325,Hamelin no Violin Hiki,6.4,1996-10-02 00:00:00,1997-03-26 00:00:00,25,175,25.0
5032,Cobra The Animation,7.0,2010-01-02 00:00:00,2010-03-27 00:00:00,13,84,12.0
980,Rikujou Bouei-tai Mao-chan,6.2,2002-07-04 00:00:00,2002-12-26 00:00:00,26,175,25.0
163,Power Stone,6.5,1999-04-03 00:00:00,1999-09-25 00:00:00,26,175,25.0
261,Happy☆Lesson Advance,6.8,2003-07-03 00:00:00,2003-09-28 00:00:00,13,87,12.4
40610,Healin' Good♡Precure,6.8,2020-02-02 00:00:00,2021-02-21 00:00:00,45,385,55.0
34975,Marvel Future Avengers,5.4,2017-07-22 00:00:00,2018-01-20 00:00:00,26,182,26.0
282,Angel Heart,7.2,2005-10-04 00:00:00,2006-09-26 00:00:00,50,357,51.0
1865,Getsumen To Heiki Mina,6.1,2007-01-14 00:00:00,2007-03-25 00:00:00,11,70,10.0
1946,Ashita no Nadja,7.6,2003-02-02 00:00:00,2004-01-25 00:00:00,50,357,51.0
611,Platonic Chain,5.5,2002-10-05 00:00:00,2003-03-29 00:00:00,24,175,25.0
5132,Let's Nupu Nupu,6.2,1998-10-05 00:00:00,1998-11-02 00:00:00,16,28,4.0
1189,Eden's Bowy,6.4,1999-04-06 00:00:00,1999-09-24 00:00:00,26,171,24.4
17707,Glass no Kamen Desu ga,5.2,2013-04-07 00:00:00,2013-04-21 00:00:00,3,14,2.0
417,Ragnarök The Animation,6.4,2004-04-07 00:00:00,2004-09-29 00:00:00,26,175,25.0
34177,Tenshi no 3P!,6.6,2017-07-10 00:00:00,2017-09-25 00:00:00,12,77,11.0
14515,Sasami-san@Ganbaranai,6.5,2013-01-11 00:00:00,2013-03-29 00:00:00,12,77,11.0
28833,Chain Chronicle: Haecceitas no Hikari,6.5,2017-01-08 00:00:00,2017-03-26 00:00:00,12,77,11.0
32867,Bungou Stray Dogs 2nd Season,8.2,2016-10-06 00:00:00,2016-12-16 00:00:00,12,71,10.1
1914,Saiunkoku Monogatari 2nd Season,8.0,2007-04-07 00:00:00,2008-03-08 00:00:00,39,336,48.0
1172,Slayers Try,7.8,1997-04-04 00:00:00,1997-09-26 00:00:00,26,175,25.0
5074,Tetsuwan Birdy Decode:02,7.7,2009-01-10 00:00:00,2009-03-28 00:00:00,12,77,11.0
1226,Seihou Tenshi Angel Links,5.9,1999-04-07 00:00:00,1999-06-30 00:00:00,13,84,12.0
40272,A3! Season Autumn & Winter,7.3,2020-10-13 00:00:00,2020-12-29 00:00:00,12,77,11.0
519,Mahoraba: Heartful days,7.3,2005-01-10 00:00:00,2005-06-27 00:00:00,26,168,24.0
36513,Rokuhoudou Yotsuiro Biyori,7.5,2018-04-11 00:00:00,2018-06-27 00:00:00,12,77,11.0
32084,"Watashitachi, Luck Logic-bu!",5.4,2016-01-09 00:00:00,2016-03-26 00:00:00,12,77,11.0
32829,Nobunaga no Shinobi,7.0,2016-10-04 00:00:00,2017-03-28 00:00:00,26,175,25.0
352,Motto! Ojamajo Doremi,7.4,2001-02-04 00:00:00,2002-01-27 00:00:00,50,357,51.0
34106,Kyoukai no Rinne (TV) 3rd Season,7.1,2017-04-08 00:00:00,2017-09-23 00:00:00,25,168,24.0
36536,Starmyu 3rd Season,7.0,2019-07-01 00:00:00,2019-09-16 00:00:00,12,77,11.0
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.5,2004-04-06 00:00:00,2004-09-28 00:00:00,26,175,25.0
29,Zipang,7.5,2004-10-08 00:00:00,2005-04-01 00:00:00,26,175,25.0
35334,ClassicaLoid 2nd Season,6.5,2017-10-07 00:00:00,2018-03-24 00:00:00,25,168,24.0
2041,Ai to Yuuki no Pig Girl Tonde Buurin,6.6,1994-09-03 00:00:00,1995-08-26 00:00:00,51,357,51.0
17249,Pretty Rhythm: Rainbow Live,7.5,2013-04-06 00:00:00,2014-03-29 00:00:00,51,357,51.0
21435,Yama no Susume Second Season,7.6,2014-07-09 00:00:00,2014-12-24 00:00:00,24,168,24.0
783,Miami Guns,6.4,2000-02-05 00:00:00,2000-05-20 00:00:00,13,105,15.0
42774,Sayonara Watashi no Cramer,5.9,2021-04-04 00:00:00,2021-06-27 00:00:00,13,84,12.0
40254,XL Joushi.,6.1,2019-10-07 00:00:00,2019-11-25 00:00:00,8,49,7.0
5525,07-Ghost,7.2,2009-04-07 00:00:00,2009-09-22 00:00:00,25,168,24.0
26351,Nagato Yuki-chan no Shoushitsu,6.6,2015-04-04 00:00:00,2015-07-18 00:00:00,16,105,15.0
37426,Sarazanmai,7.3,2019-04-12 00:00:00,2019-06-21 00:00:00,11,70,10.0
2025,Darker than Black: Kuro no Keiyakusha,8.0,2007-04-06 00:00:00,2007-09-28 00:00:00,25,175,25.0
1222,Bokura ga Ita,7.2,2006-07-04 00:00:00,2006-12-26 00:00:00,26,175,25.0
38924,Nekopara,6.7,2020-01-09 00:00:00,2020-03-26 00:00:00,12,77,11.0
28927,Owari no Seraph: Nagoya Kessen-hen,7.6,2015-10-10 00:00:00,2015-12-26 00:00:00,12,77,11.0
3667,Strike Witches,6.9,2008-07-04 00:00:00,2008-09-19 00:00:00,12,77,11.0
11319,Zero no Tsukaima F,7.5,2012-01-07 00:00:00,2012-03-24 00:00:00,12,77,11.0
527,Pokemon,7.3,1997-04-01 00:00:00,2002-11-14 00:00:00,276,2053,293.3
223,Dragon Ball,8.0,1986-02-26 00:00:00,1989-04-12 00:00:00,153,1141,163.0
30363,Shinmai Maou no Testament Burst,6.8,2015-10-10 00:00:00,2015-12-12 00:00:00,10,63,9.0
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.0,2013-07-09 00:00:00,2013-09-24 00:00:00,12,77,11.0
30544,Gakusen Toshi Asterisk,6.8,2015-10-03 00:00:00,2015-12-19 00:00:00,12,77,11.0
5397,Usavich III,7.1,2008-10-13 00:00:00,2009-05-25 00:00:00,13,224,32.0
1186,Battle Athletess Daiundoukai (TV),6.8,1997-10-03 00:00:00,1998-03-27 00:00:00,26,175,25.0
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.6,2015-10-03 00:00:00,2015-12-26 00:00:00,13,84,12.0
706,Comic Party Revolution,6.5,2005-04-04 00:00:00,2005-06-27 00:00:00,13,84,12.0
32802,Cardfight!! Vanguard G: Stride Gate-hen,6.7,2016-04-17 00:00:00,2016-09-25 00:00:00,24,161,23.0
718,Yume de Aetara (TV),6.4,1998-11-30 00:00:00,1998-12-24 00:00:00,16,24,3.4
19871,Gaist Crusher,5.5,2013-10-02 00:00:00,2014-10-01 00:00:00,51,364,52.0
1572,Jungle Taitei,6.5,1965-10-06 00:00:00,1966-09-28 00:00:00,52,357,51.0
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,7.3,2015-01-09 00:00:00,2015-04-03 00:00:00,13,84,12.0
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,7.2,2020-10-03 00:00:00,2021-03-27 00:00:00,24,175,25.0
38578,Star☆Twinkle Precure,7.4,2019-02-03 00:00:00,2020-01-26 00:00:00,49,357,51.0
2004,Hanada Shounen-shi,7.9,2002-10-02 00:00:00,2003-03-26 00:00:00,25,175,25.0
621,Night Walker: Mayonaka no Tantei,6.9,1998-07-09 00:00:00,1998-09-23 00:00:00,12,76,10.9
6383,Chargeman Ken!,4.4,1974-04-01 00:00:00,1974-06-28 00:00:00,65,88,12.6
31163,Dimension W,7.2,2016-01-10 00:00:00,2016-03-27 00:00:00,12,77,11.0
7655,Major S6,8.3,2010-04-03 00:00:00,2010-09-25 00:00:00,25,175,25.0
34798,Yuru Camp△,8.2,2018-01-04 00:00:00,2018-03-22 00:00:00,12,77,11.0
17247,Machine-Doll wa Kizutsukanai,7.1,2013-10-07 00:00:00,2013-12-23 00:00:00,12,77,11.0
40221,Kami no Tou,7.6,2020-04-02 00:00:00,2020-06-25 00:00:00,13,84,12.0
233,Daa! Daa! Daa!,7.6,2000-03-28 00:00:00,2002-02-26 00:00:00,78,700,100.0
12393,Oyako Club,5.5,1994-10-03 00:00:00,2013-03-30 00:00:00,1818,6753,964.7
20267,Wooser no Sono Higurashi: Kakusei-hen,6.6,2014-01-08 00:00:00,2014-03-26 00:00:00,12,77,11.0
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.8,2004-01-08 00:00:00,2004-04-01 00:00:00,13,84,12.0
2106,Kiss Dum: Engage Planet,6.5,2007-04-04 00:00:00,2007-09-26 00:00:00,26,175,25.0
30039,Future Card Buddyfight Hundred,6.7,2015-04-11 00:00:00,2016-03-26 00:00:00,50,350,50.0
12021,Poyopoyo Kansatsu Nikki,7.6,2012-01-08 00:00:00,2012-12-30 00:00:00,52,357,51.0
32011,Hakuouki: Otogisoushi,6.6,2016-04-05 00:00:00,2016-06-28 00:00:00,12,84,12.0
573,Saber Marionette J,7.3,1996-10-01 00:00:00,1997-03-25 00:00:00,25,175,25.0
1448,Hyakujuu-Ou GoLion,6.8,1981-03-04 00:00:00,1982-02-24 00:00:00,52,357,51.0
173,Tactics,7.1,2004-10-06 00:00:00,2005-03-30 00:00:00,25,175,25.0
1005,Star Ocean EX,6.6,2001-04-03 00:00:00,2001-09-25 00:00:00,26,175,25.0
2829,Ie Naki Ko Remy,7.9,1996-09-01 00:00:00,1997-03-23 00:00:00,23,203,29.0
511,Kidou Shinsengumi Moeyo Ken TV,6.1,2005-07-02 00:00:00,2005-09-24 00:00:00,13,84,12.0
35883,Cinderella Girls Gekijou 2nd Season,6.6,2017-10-03 00:00:00,2017-12-26 00:00:00,13,84,12.0
12281,Rinne no Lagrange Season 2,7.0,2012-07-08 00:00:00,2012-09-23 00:00:00,12,77,11.0
7062,Hidamari Sketch x ☆☆☆,7.9,2010-01-08 00:00:00,2010-03-26 00:00:00,12,77,11.0
3202,Daisuki! Hello Kitty,6.3,1993-10-05 00:00:00,1994-03-29 00:00:00,26,175,25.0
20541,Mikakunin de Shinkoukei,7.4,2014-01-09 00:00:00,2014-03-27 00:00:00,12,77,11.0
39539,No Guns Life,6.8,2019-10-11 00:00:00,2019-12-27 00:00:00,12,77,11.0
7627,Mitsudomoe,7.5,2010-07-03 00:00:00,2010-09-26 00:00:00,13,85,12.1
35251,Sengoku Night Blood,5.9,2017-10-03 00:00:00,2017-12-26 00:00:00,12,84,12.0
7791,K-On!!,8.1,2010-04-07 00:00:00,2010-09-29 00:00:00,26,175,25.0
22835,Himegoto,5.9,2014-07-07 00:00:00,2014-09-29 00:00:00,13,84,12.0
6547,Angel Beats!,8.1,2010-04-03 00:00:00,2010-06-26 00:00:00,13,84,12.0
20785,Mahouka Koukou no Rettousei,7.4,2014-04-06 00:00:00,2014-09-28 00:00:00,26,175,25.0
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,6.0,2018-01-09 00:00:00,2018-03-27 00:00:00,12,77,11.0
23375,Minarai Diva,4.7,2014-07-14 00:00:00,2014-09-22 00:00:00,10,70,10.0
2547,Shoukoujo Sara,7.7,1985-01-06 00:00:00,1985-12-29 00:00:00,46,357,51.0
1000,Uchuu Kaizoku Captain Herlock,7.6,1978-03-14 00:00:00,1979-02-13 00:00:00,42,336,48.0
456,Gokujou Seitokai,6.8,2005-04-07 00:00:00,2005-09-29 00:00:00,26,175,25.0
1936,Misute♡naide Daisy,5.4,1997-07-03 00:00:00,1997-09-18 00:00:00,12,77,11.0
34836,Future Card Buddyfight Battsu,6.5,2017-04-01 00:00:00,2018-03-31 00:00:00,52,364,52.0
36654,Tsukumogami Kashimasu,6.5,2018-07-23 00:00:00,2018-10-15 00:00:00,12,84,12.0
1655,Nerima Daikon Brothers,7.2,2006-01-09 00:00:00,2006-03-27 00:00:00,12,77,11.0
1602,Soukou no Strain,7.0,2006-11-02 00:00:00,2007-02-15 00:00:00,13,105,15.0
1844,Clamp Gakuen Tanteidan,6.8,1997-05-03 00:00:00,1997-10-25 00:00:00,26,175,25.0
3738,Usavich II,7.1,2007-10-08 00:00:00,2008-01-15 00:00:00,13,99,14.1
1425,Lupin III: Part II,7.8,1977-10-03 00:00:00,1980-10-06 00:00:00,155,1099,157.0
799,Kokoro Toshokan,6.4,2001-10-12 00:00:00,2002-02-17 00:00:00,13,128,18.3
709,Mujin Wakusei Survive,7.7,2003-10-16 00:00:00,2004-10-28 00:00:00,52,378,54.0
1667,Barom One,4.9,2002-12-07 00:00:00,2003-03-22 00:00:00,13,105,15.0
40129,Rebirth,5.5,2020-01-05 00:00:00,2021-06-23 00:00:00,48,535,76.4
6024,Chi's Sweet Home: Atarashii Ouchi,7.7,2009-03-30 00:00:00,2009-09-24 00:00:00,104,178,25.4
8,Bouken Ou Beet,6.9,2004-09-30 00:00:00,2005-09-29 00:00:00,52,364,52.0
1149,Choujuushin Gravion Zwei,6.6,2004-01-08 00:00:00,2004-03-25 00:00:00,12,77,11.0
17,Hungry Heart: Wild Striker,7.5,2002-09-11 00:00:00,2003-09-10 00:00:00,52,364,52.0
42514,Anime Kapibara-san,6.6,2020-10-09 00:00:00,2021-03-26 00:00:00,24,168,24.0
39199,Katsute Kami Datta Kemono-tachi e,6.4,2019-07-01 00:00:00,2019-09-16 00:00:00,12,77,11.0
37993,Watashi ni Tenshi ga Maiorita!,7.3,2019-01-08 00:00:00,2019-03-26 00:00:00,12,77,11.0
37509,W'z,5.2,2019-01-06 00:00:00,2019-03-31 00:00:00,13,84,12.0
34612,Saiki Kusuo no Ψ-nan 2,8.4,2018-01-17 00:00:00,2018-06-27 00:00:00,24,161,23.0
2966,Ookami to Koushinryou,8.2,2008-01-09 00:00:00,2008-03-26 00:00:00,13,77,11.0
36633,Date A Live III,7.2,2019-01-11 00:00:00,2019-03-29 00:00:00,12,77,11.0
169,Shingetsutan Tsukihime,6.8,2003-10-10 00:00:00,2003-12-26 00:00:00,12,77,11.0
36027,Ousama Game The Animation,5.0,2017-10-05 00:00:00,2017-12-21 00:00:00,12,77,11.0
1137,Mushrambo,6.9,2000-02-05 00:00:00,2000-09-23 00:00:00,32,231,33.0
4443,Duel Masters Charge,6.2,2004-04-19 00:00:00,2006-03-27 00:00:00,52,707,101.0
22345,Funny Pets 2nd Season,4.7,2006-10-09 00:00:00,2006-12-25 00:00:00,12,77,11.0
1661,Cutey Honey,6.4,1973-10-13 00:00:00,1974-03-30 00:00:00,25,168,24.0
8206,Hime Chen! Otogi Chikku Idol Lilpri,6.8,2010-04-04 00:00:00,2011-03-27 00:00:00,51,357,51.0
1623,G-On Riders,5.7,2002-07-02 00:00:00,2002-10-01 00:00:00,13,91,13.0
27629,Tantei Kageki Milky Holmes TD,6.4,2015-01-03 00:00:00,2015-03-28 00:00:00,12,84,12.0
750,Binchou-tan,6.8,2006-02-02 00:00:00,2006-04-15 00:00:00,12,72,10.3
7720,Ookiku Furikabutte: Natsu no Taikai-hen,8.0,2010-04-02 00:00:00,2010-06-25 00:00:00,13,84,12.0
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,6.7,2015-10-11 00:00:00,2016-04-10 00:00:00,26,182,26.0
4936,Ninja Hattori-kun,6.8,1981-09-28 00:00:00,1987-12-25 00:00:00,694,2279,325.6
6069,Gregory Horror Show,6.6,1999-10-20 00:00:00,2001-06-20 00:00:00,25,609,87.0
21407,Happiness Charge Precure!,6.8,2014-02-02 00:00:00,2015-01-25 00:00:00,49,357,51.0
11239,Hidamari Sketch x Honeycomb,7.9,2012-10-05 00:00:00,2012-12-21 00:00:00,12,77,11.0
1695,Les Misérables: Shoujo Cosette,7.8,2007-01-07 00:00:00,2007-12-30 00:00:00,52,357,51.0
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),7.3,2007-05-02 00:00:00,2008-04-13 00:00:00,12,347,49.6
2216,Shigurui,7.3,2007-07-19 00:00:00,2007-10-11 00:00:00,12,84,12.0
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,7.0,2012-04-03 00:00:00,2013-03-26 00:00:00,51,357,51.0
40935,Beastars 2nd Season,7.8,2021-01-07 00:00:00,2021-03-25 00:00:00,12,77,11.0
1292,Afro Samurai,7.4,2007-05-03 00:00:00,2007-05-04 00:00:00,5,1,0.1
43299,Wonder Egg Priority,7.7,2021-01-13 00:00:00,2021-03-31 00:00:00,12,77,11.0
35928,Devils Line,6.8,2018-04-07 00:00:00,2018-06-23 00:00:00,12,77,11.0
1535,Death Note,8.6,2006-10-04 00:00:00,2007-06-27 00:00:00,37,266,38.0
942,Nishi no Yoki Majo: Astraea Testament,6.7,2006-04-08 00:00:00,2006-07-01 00:00:00,13,84,12.0
6008,Jewelpet,6.7,2009-04-05 00:00:00,2010-03-28 00:00:00,52,357,51.0
49637,Showtime!: Uta no Oneesan datte Shitai,6.8,2021-10-04 00:00:00,2021-11-22 00:00:00,8,49,7.0
2035,Eikoku Koi Monogatari Emma: Molders-hen,7.8,2007-04-17 00:00:00,2007-07-03 00:00:00,12,77,11.0
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.1,2008-10-03 00:00:00,2008-12-26 00:00:00,13,84,12.0
48804,Isekai Shokudou 2,7.6,2021-10-02 00:00:00,2021-12-18 00:00:00,12,77,11.0
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.1,2019-04-29 00:00:00,2019-08-12 00:00:00,13,105,15.0
113,Uchuu no Stellvia,7.3,2003-04-03 00:00:00,2003-09-25 00:00:00,26,175,25.0
3710,Hakaba Kitarou,6.8,2008-01-11 00:00:00,2008-03-21 00:00:00,11,70,10.0
37395,Zoids Wild,5.8,2018-07-07 00:00:00,2019-06-29 00:00:00,50,357,51.0
309,Akahori Gedou Hour Rabuge,6.0,2005-07-05 00:00:00,2005-09-27 00:00:00,13,84,12.0
477,Aria the Animation,7.6,2005-10-06 00:00:00,2005-12-29 00:00:00,13,84,12.0
32093,Tanaka-kun wa Itsumo Kedaruge,7.8,2016-04-09 00:00:00,2016-06-25 00:00:00,12,77,11.0
196,Onegai☆Twins,6.8,2003-07-15 00:00:00,2003-10-14 00:00:00,12,91,13.0
10079,Hoshizora e Kakaru Hashi,6.7,2011-04-11 00:00:00,2011-06-27 00:00:00,12,77,11.0
7785,Yojouhan Shinwa Taikei,8.5,2010-04-23 00:00:00,2010-07-02 00:00:00,11,70,10.0
10321,Uta no☆Prince-sama♪ Maji Love 1000%,7.0,2011-07-03 00:00:00,2011-09-24 00:00:00,13,83,11.9
40623,Dokyuu Hentai HxEros,5.6,2020-07-04 00:00:00,2020-09-26 00:00:00,12,84,12.0
7088,Ichiban Ushiro no Daimaou,6.8,2010-04-03 00:00:00,2010-06-19 00:00:00,12,77,11.0
9936,Maken-Ki!,6.3,2011-10-05 00:00:00,2011-12-21 00:00:00,12,77,11.0
7561,Kaitou Reinya,5.6,2010-01-09 00:00:00,2010-03-27 00:00:00,12,77,11.0
266,Gunparade March: Arata Naru Kougunka,6.7,2003-02-06 00:00:00,2003-04-24 00:00:00,12,77,11.0
3736,Parappa the Rapper,6.0,2001-04-14 00:00:00,2002-01-11 00:00:00,30,272,38.9
152,Solty Rei,7.2,2005-10-07 00:00:00,2006-03-31 00:00:00,24,175,25.0
16726,gdgd Fairies 2,6.9,2013-01-10 00:00:00,2013-03-28 00:00:00,12,77,11.0
1316,Idaten Jump,7.1,2005-10-01 00:00:00,2006-09-30 00:00:00,52,364,52.0
1554,Asatte no Houkou.,7.0,2006-10-06 00:00:00,2006-12-22 00:00:00,12,77,11.0
1261,Kyattou Ninden Teyandee,6.9,1990-02-01 00:00:00,1991-02-12 00:00:00,54,376,53.7
5226,Souten Kouro,7.1,2009-04-08 00:00:00,2009-09-30 00:00:00,26,175,25.0
17705,DD Hokuto no Ken (2013),6.4,2013-04-03 00:00:00,2013-06-26 00:00:00,13,84,12.0
37662,Shinya! Tensai Bakabon,5.8,2018-07-11 00:00:00,2018-09-26 00:00:00,12,77,11.0
3322,Wagaya no Oinari-sama.,7.1,2008-04-07 00:00:00,2008-09-15 00:00:00,24,161,23.0
1471,City Hunter 2,8.1,1988-04-02 00:00:00,1989-07-14 00:00:00,63,468,66.9
34176,Zero kara Hajimeru Mahou no Sho,7.0,2017-04-10 00:00:00,2017-06-26 00:00:00,12,77,11.0
23259,Gundam: G no Reconguista,5.7,2014-10-03 00:00:00,2015-03-27 00:00:00,26,175,25.0
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,5.5,2021-04-08 00:00:00,2021-06-24 00:00:00,12,77,11.0
33421,Hitori no Shita: The Outcast,6.7,2016-07-09 00:00:00,2016-09-24 00:00:00,12,77,11.0
38797,"Papa datte, Shitai",6.0,2019-01-07 00:00:00,2019-02-25 00:00:00,8,49,7.0
2942,Sketchbook: Full Color's,7.3,2007-10-02 00:00:00,2007-12-25 00:00:00,13,84,12.0
206,Lodoss-tou Senki: Eiyuu Kishi Den,7.1,1998-04-01 00:00:00,1998-09-30 00:00:00,27,182,26.0
2835,Patalliro!,7.2,1982-04-09 00:00:00,1983-05-13 00:00:00,49,399,57.0
42506,World Witches Hasshin Shimasu!,6.3,2021-01-13 00:00:00,2021-03-31 00:00:00,12,77,11.0
38673,Mini Toji,6.1,2019-01-06 00:00:00,2019-03-17 00:00:00,10,70,10.0
127,Gate Keepers,6.9,2000-04-03 00:00:00,2000-09-18 00:00:00,24,168,24.0
40763,Show By Rock!! Mashumairesh!!,6.9,2020-01-09 00:00:00,2020-03-26 00:00:00,12,77,11.0
5760,Dororo to Hyakkimaru,7.2,1969-04-06 00:00:00,1969-09-28 00:00:00,26,175,25.0
22733,Dragon Collection,5.9,2014-04-07 00:00:00,2015-03-30 00:00:00,51,357,51.0
31884,Mahoutsukai Precure!,7.1,2016-02-07 00:00:00,2017-01-29 00:00:00,50,357,51.0
39699,King of Prism: Shiny Seven Stars,6.3,2019-04-16 00:00:00,2019-07-02 00:00:00,12,77,11.0
685,To Heart: Remember My Memories,6.4,2004-10-02 00:00:00,2004-12-25 00:00:00,13,84,12.0
1108,Senkaiden Houshin Engi,7.0,1999-07-03 00:00:00,1999-12-25 00:00:00,26,175,25.0
2762,Igano Kabamaru,7.8,1983-10-20 00:00:00,1984-03-29 00:00:00,24,161,23.0
284,Area 88 (TV),7.0,2004-01-09 00:00:00,2004-03-26 00:00:00,12,77,11.0
177,Tsubasa Chronicle,7.5,2005-04-09 00:00:00,2005-10-15 00:00:00,26,189,27.0
3407,Blassreiter,6.8,2008-04-06 00:00:00,2008-09-28 00:00:00,24,175,25.0
28223,Death Parade,8.1,2015-01-10 00:00:00,2015-03-28 00:00:00,12,77,11.0
15451,High School DxD New,7.5,2013-07-07 00:00:00,2013-09-22 00:00:00,12,77,11.0
